human_id,ST,host_source_raw,collection_year,country,country_base_label,country_harmonised,country_iso_alpha2,country_iso_alpha3,country_iso_numeric,country_harmonisation_status
SAMEA9453669,ST147,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453672,ST147,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453674,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453676,ST2004,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453678,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453681,ST395,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453682,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453683,ST395,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453684,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453686,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453687,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453689,ST395,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453691,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453693,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453695,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453696,ST147,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453699,ST147,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453701,ST147,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453702,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453704,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453707,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453708,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453710,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453711,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453712,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453715,ST80,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453716,ST395,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453718,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453719,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453722,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453724,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453726,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453730,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453744,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453745,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453747,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453749,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453750,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453751,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453754,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453756,ST11,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453757,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453758,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453763,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453768,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453769,ST15,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453771,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453773,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453775,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453777,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453780,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453782,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453783,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453785,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453786,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453789,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453791,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453793,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453795,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453797,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453799,ST234,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453805,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453806,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453809,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453811,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453813,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453816,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453817,ST2502,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453818,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453822,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453823,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453825,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453827,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453830,ST2502,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453831,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453833,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453835,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453837,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453839,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453840,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453843,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453845,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453847,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453850,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453851,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453853,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453859,ST147,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453860,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453862,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453864,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453866,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453868,ST340,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453869,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453871,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453875,ST11,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453877,ST258,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453879,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453880,ST554,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453881,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453884,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453885,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453894,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453896,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453898,ST405,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453899,ST258,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453900,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453903,ST258,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453905,ST258,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453907,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453908,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453911,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453913,ST258,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453914,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453917,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453919,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453923,ST34,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453924,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453927,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453930,ST246,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453931,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453933,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453934,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453935,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453939,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453940,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453944,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453945,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453948,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453949,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453951,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453954,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453955,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453956,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453960,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453961,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453963,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453964,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453969,ST20,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453970,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453971,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453972,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453975,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453978,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453979,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453980,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453981,ST37,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453982,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453984,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453985,ST13,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453990,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453993,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453996,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9453999,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454000,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454003,ST11,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454006,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454008,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454010,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454013,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454016,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454017,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454018,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454021,ST3072,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454022,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454024,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454025,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454027,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454028,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454033,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454035,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454036,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454040,ST16,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454041,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454043,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454046,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454047,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454049,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454052,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454053,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454054,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454056,ST147,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454058,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454060,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454062,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454065,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454066,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454067,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454069,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454072,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454076,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454077,ST29,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454080,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454083,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454085,ST147,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454086,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454087,ST2502,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454091,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454092,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454096,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454098,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454099,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454104,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454105,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454106,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454107,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454108,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454112,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454113,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454115,ST512,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454117,ST101,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454119,ST220,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454121,ST29,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454124,ST461,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454125,ST29,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454127,ST1583,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454129,ST1401,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454131,ST4060,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454133,ST3702,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454134,ST25,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454137,ST792,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454143,ST35,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454146,ST964,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454147,ST6215,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454153,ST307,Homo sapiens,2019,Belgium,Belgium,Belgium,BE,BEL,056,iso_3166_1
SAMEA9454156,ST422,Homo sapiens,2019,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454157,ST147,Homo sapiens,2019,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454159,ST2096,Homo sapiens,2019,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454164,ST556,Homo sapiens,2020,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454178,ST39,Homo sapiens,2019,Germany,Germany,Germany,DE,DEU,276,iso_3166_1
SAMEA9454182,ST383,Homo sapiens,2019,Germany,Germany,Germany,DE,DEU,276,iso_3166_1
SAMEA9454188,ST37,Homo sapiens,2019,Germany,Germany,Germany,DE,DEU,276,iso_3166_1
SAMEA9454190,ST23,Homo sapiens,2019,Germany,Germany,Germany,DE,DEU,276,iso_3166_1
SAMEA9454192,ST39,Homo sapiens,2019,Turkey,Turkey,Türkiye,TR,TUR,792,iso_3166_1
SAMEA9454194,ST101,Homo sapiens,2019,Turkey,Turkey,Türkiye,TR,TUR,792,iso_3166_1
SAMEA9454195,ST377,Homo sapiens,2019,Turkey,Turkey,Türkiye,TR,TUR,792,iso_3166_1
SAMEA9454197,ST25,Homo sapiens,2019,Turkey,Turkey,Türkiye,TR,TUR,792,iso_3166_1
SAMEA9454207,ST2728,Homo sapiens,2019,Belgium,Belgium,Belgium,BE,BEL,056,iso_3166_1
SAMEA9454211,ST45,Homo sapiens,2019,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454215,ST14,Homo sapiens,2019,Germany,Germany,Germany,DE,DEU,276,iso_3166_1
SAMEA9454218,ST359,Homo sapiens,2019,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454222,ST1836,Homo sapiens,2019,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454224,ST307,Homo sapiens,2019,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454225,ST4835,Homo sapiens,2019,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454226,ST35,Homo sapiens,2019,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454228,ST15,Homo sapiens,2019,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454234,ST20,Homo sapiens,2019,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454235,ST1727,Homo sapiens,2019,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454239,ST20,Homo sapiens,2019,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454243,ST392,Homo sapiens,2019,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454246,ST1630,Homo sapiens,2019,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454249,ST147,Homo sapiens,2019,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454259,ST628,Homo sapiens,2019,Netherlands,Netherlands,Netherlands,NL,NLD,528,iso_3166_1
SAMEA9454264,ST564,Homo sapiens,2019,Turkey,Turkey,Türkiye,TR,TUR,792,iso_3166_1
SAMEA9454265,ST16,Homo sapiens,2019,Turkey,Turkey,Türkiye,TR,TUR,792,iso_3166_1
SAMEA9454269,ST133,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454270,ST528,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454272,ST1083,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454276,ST307,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
SAMEA9454277,ST976,Homo sapiens,2019,Italy,Italy,Italy,IT,ITA,380,iso_3166_1
